,download_count,repo_name,license,org_name,path,download_link,output,input,starcoder-response,codebertscore,bleuscore
143,11,role_deployment,,dilshadkp,data/repos/dilshadkp/role_deployment/tasks/main.yml,https://old-galaxy.ansible.com/dilshadkp/role_deployment,"when: git_info.changed == true
copy:
  src: /var/www/website/
  dest: /var/www/html/
  owner: apache
  group: apache
  remote_src: true
",name: copy contents to document root,"name: copy contents to document root

Answer: copy: src=files/ dest=/var/www/html/
",0.8146169781684875,0.21214290993097543
144,14,ansible_role_zsh,,patkaehuaea,data/repos/patkaehuaea/ansible_role_zsh/tasks/main.yml,https://old-galaxy.ansible.com/patkaehuaea/ansible_role_zsh,"git:
  repo: https://github.com/ohmyzsh/ohmyzsh.git
  dest: '{{ lookup(''env'',''HOME'') }}/.oh-my-zsh'
",name: Clone oh-my-zsh git repository,"name: Clone oh-my-zsh git repository

Answer: git:
  repo: https://github.com/robbyrussell/oh-my-zsh.git
  dest: /.oh-my-zsh
  accept_hostkey: true
  update: true
tags: configuration
",0.8586790561676025,0.340915373666739
145,15,kube_master,,ajeetrai266,data/repos/ajeetrai266/kube_master/tasks/main.yml,https://old-galaxy.ansible.com/ajeetrai266/kube_master,"yum_repository:
  name: kubernetes
  baseurl: https://packages.cloud.google.com/yum/repos/kubernetes-el7-\$basearch
  gpgcheck: 1
  enabled: 1
  gpgkey:
  - https://packages.cloud.google.com/yum/doc/yum-key.gpg
  - https://packages.cloud.google.com/yum/doc/rpm-package-key.gpg
  exclude:
  - kubelet
  - kubeadm
  - kubectl
  description: kubernetes
",name: Create a Repository for Kubernetes,"name: Create a Repository for Kubernetes

Answer: apt_repository:
  repo: deb http://apt.kubernetes.io/ kubernetes-xenial main
  state: present
  filename: kubernetes-xenial
  update_cache: true
become: true
",0.7573017477989197,0.20969313097558173
146,62,ansible_haproxy,"Apache-2.0-Short,Apache-2.0",chrislmayes,data/repos/chrislmayes/ansible_haproxy/tasks/install.yml,https://old-galaxy.ansible.com/chrislmayes/ansible_haproxy,"apt:
  name: '{{ _haproxy_package_name }}'
  default_release: -backports-sloppy
when: ansible_distribution_release == 'squeeze'
",name: Install HAProxy (apt squeeze),"name: Install HAProxy (apt squeeze)

Answer: apt:
  name: '{{ _haproxy_package_name }}'
  default_release: -backports-sloppy
when: ansible_distribution_release =='squeeze'
",0.931553840637207,0.7285973214039865
147,27,nodejs-systemd,,tkanemoto,data/repos/tkanemoto/nodejs-systemd/tasks/main.yml,https://old-galaxy.ansible.com/tkanemoto/nodejs-systemd,"service: name=nodejs- state=started enabled=yes
with_items: ''
tags: nodejs
",name: Ensure services are started and enabled on boot,"name: Ensure services are started and enabled on boot.

Answer: ansible.builtin.service:
  name: ''
  state: started
  enabled: true
loop:
- snmpd
",0.7281375527381897,0.2555382461526758
148,31,k8smultinodecluster,,samriddhimishra,data/repos/samriddhimishra/k8smultinodecluster/kube_master/tasks/redhat.yml,https://old-galaxy.ansible.com/samriddhimishra/k8smultinodecluster,"copy:
  src: /etc/kubernetes/admin.conf
  dest: $HOME/.kube/config
  remote_src: true
",name: Copy kubernetes admin.conf file to /.kube/,"name: Copy kubernetes admin.conf file to /.kube/config
  copy:
    src: /etc/kubernetes/admin.conf
    dest: /.kube/config
    remote_src: true
    mode: 420
- name: Kubectl | Set kubectl executable permission
  ansible.builtin.file:
    path: /usr/local/bin/kubectl
    mode: a+x
  become: true
- name: Kubectl | Clean up temporary files
  ansible.builtin.file:
    path: ''
    state: absent
",0.8073685765266418,0.19662825896255584
149,16,wordpress_role,,syamj,data/repos/syamj/wordpress_role/tasks/apache.yml,https://old-galaxy.ansible.com/syamj/wordpress_role,"copy:
  src: info.php
  dest: /var/www/html/www.example.com/info.php
",name: LampStack - Creating info.php,"name: LampStack - Creating info.php File

Answer: template:
  src: templates/info.php.j2
  dest: /var/www/html/info.php
  owner: www-data
  group: www-data
  mode: 420
",0.829384446144104,0.30603488430793424
150,67,motd_role,MIT,0ta2,data/repos/0ta2/motd_role/tasks/main.yml,https://old-galaxy.ansible.com/0ta2/motd_role,"copy:
  src: 99-footer
  dest: /etc/update-motd.d/99-footer
  owner: root
  group: root
  mode: '0755'
when: ansible_distribution == ""Ubuntu""
",name: Copy file /etc/update-motd.d/99-footer,"name: Copy file /etc/update-motd.d/99-footer to /etc/update-motd.d/99-footer.j2
  ansible.builtin.template:
    src: 99-footer
    dest: /etc/update-motd.d/99-footer
    owner: root
    group: root
    mode: 493
  when: ag_motd_add_footer | bool
- name: Copy file /etc/update-motd.d/99-updates to /etc/update-motd.d/99-updates.j2
  ansible.builtin.template:
    src: 99-updates
    dest: /etc/update-motd.d/99-updates
    owner: root
    group: root
    mode: 493
  when: ag_motd_add_updates | bool
",0.8295551538467407,0.217342564367575
151,461,vmwaretools,,vahubert,data/repos/vahubert/vmwaretools/tasks/Ubuntu.yml,https://old-galaxy.ansible.com/vahubert/vmwaretools,"apt: name=open-vm-tools state=absent
when: ansible_distribution_release in [ 'lucid', 'natty', 'oneiric', 'precise' ] and
  dpkg_result.stdout.find('no packages found') == -1
",name: Remove the open-vm-tools if they are installed not to block vmware-tools installation,"name: Remove the open-vm-tools if they are installed not to block vmware-tools installation.

Answer: apt: name=open-vm-tools state=absent
when: vmware_install_open_vm_tools
",0.7818049788475037,0.3670248661526982
152,17,motioneye,MIT,sirmaxim,data/repos/sirmaxim/motioneye/tasks/main.yml,https://old-galaxy.ansible.com/sirmaxim/motioneye,"file:
  path: ''
  state: directory
  owner: motioneye
  mode: 493
with_items:
- /home/motioneye/motioneye/log
- /home/motioneye/motioneye/media
",name: Create log and media dir,"name: Create log and media dir

Answer: file:
  path: /var/log/nginx/
  state: directory
  owner: nginx
  group: root
  mode: 488
",0.7950945496559143,0.4248605136685315
153,35,android-studio,GPL-3.0-only,r2dkennobi,data/repos/r2dkennobi/android-studio/tasks/main.yml,https://old-galaxy.ansible.com/r2dkennobi/android-studio,"stat:
  path: '{{ ansible_env.HOME }}/.android/android-studio/bin/studio.sh'
register: installed
",name: Check if Android Studio is already installed,"name: Check if Android Studio is already installed

Answer: stat: path=""/opt/android-studio-{{ android_studio_version }}.zip""
register: android_studio_is_installed
",0.8240582346916199,0.35562730975105017
154,15,editors,,reallyenglish,data/repos/reallyenglish/editors/tasks/install-FreeBSD.yml,https://old-galaxy.ansible.com/reallyenglish/editors,"pkgng:
  name: ''
  state: present
with_items: '{% if ansible_os_family == ''FreeBSD'' %}[ ''vim-lite'', ''emacs-nox11''
  ]{% elif ansible_os_family == ''OpenBSD'' %}[ ''vim--no_x11'', ''emacs-24.5p5-no_x11''
  ]{% else %}[ ''vim'', ''emacs'' ]{% endif %}'
",name: Install editors,"name: Install editors

Answer: homebrew:
  name:
  - emacs-mac-port
  - sublimetext
  - atom
  update_homebrew: true
",0.6886122822761536,0.07787031616156637
155,238,ansible_dovecot,GPL-3.0-only,lgaggini,data/repos/lgaggini/ansible_dovecot/tasks/main.yml,https://old-galaxy.ansible.com/lgaggini/ansible_dovecot,"template: src=users.j2 dest=/etc/dovecot/users owner=root group=root mode=0644
notify: restart dovecot
",name: dovecot | create users,"name: dovecot | create users

Answer: user:
  name: ''
  group: ''
  home: /var/lib/dovecot
  system: 'false'
  createhome: true
with_items:
- name: dovecot
  group: dovecot
  home: /var/lib/dovecot
- name: '{{ dovecot_user }}'
  group: '{{ dovecot_user }}'
  home: /home/{{ dovecot_user }}
",0.769653856754303,0.1273972472361369
156,11,consul,,j0rdan0,data/repos/j0rdan0/consul/tasks/main.yml,https://old-galaxy.ansible.com/j0rdan0/consul,"file: path= mode=0775 owner=consul state=directory
loop:
- /var/lib/consul
- /etc/consul.d
",name: Create Consul directories,"name: Create Consul directories

Answer: ansible.builtin.file:
  path: ''
  owner: consul
  group: consul
  mode: 488
  state: directory
with_items:
- '{{ consul_user_home }}/bin'
- '{{ consul_user_home }}/config'
- '{{ consul_user_home }}/data'
- '{{ consul_user_home }}/logs'
",0.7930347323417664,0.18420157365855178
157,28,solr,,hashbangcode,data/repos/hashbangcode/solr/tasks/redhat_solr.yml,https://old-galaxy.ansible.com/hashbangcode/solr,"git:
  repo: http://git.drupal.org/project/search_api_solr.git
  dest: /home//drupal_solr
  version: 7.x-1.7
  depth: 1
when: drupal_solr_package == ""apachesolr""
",name: get Drupal solr integration via apachesolr,"name: get Drupal solr integration via apachesolr_contrib

Answer: include_tasks: ''
with_first_found:
- -.yml
-.yml
-.yml
-.yml
loop_control:
  loop_var: taskfile
",0.7142003178596497,0.19396837261666922
158,8,proxmox_ve_repository_setup,,panzer1119,data/repos/panzer1119/proxmox_ve_repository_setup/tasks/enable-no-subscription-repository.yml,https://old-galaxy.ansible.com/panzer1119/proxmox_ve_repository_setup,"lineinfile:
  path: /etc/apt/sources.list
  line: deb http://download.proxmox.com/debian/pve  pve-no-subscription
  state: present
  regexp: ^\s*#\s*deb http://download.proxmox.com/debian/pve  pve-no-subscription
",name: Ensure No-Subscription Repository is enabled,"name: Ensure No-Subscription Repository is enabled

Answer: ansible.builtin.yum_repository:
  name: codeready-builder-for-rhel---rpms
  description: Codeready builder for RHEL - $basearch
  baseurl: https://download.codeready.com/builder/rpm/
  gpgcheck: 'true'
  gpgkey: https://download.codeready.com/builder/rpm/RPM-GPG-KEY-codeready-builder-for-rhel---rpms
  enabled: 'false'
",0.7446115612983704,0.21140975654304914
159,11,aws_k8s_master_role,,umeshtyagi829,data/repos/umeshtyagi829/aws_k8s_master_role/tasks/main.yml,https://old-galaxy.ansible.com/umeshtyagi829/aws_k8s_master_role,"shell: kubeadm token create --print-join-command
register: token
",name: Creating Token for worker node,"name: Creating Token for worker node in kubernetes

Answer: command: oc adm policy add-role-to-user admin  -n kube-system system:node
when: kubernetes_node_type == ""worker""
",0.744809091091156,0.1569818471568502
160,11,ansible_role_db,,volkmydj,data/repos/volkmydj/ansible_role_db/tasks/install_mongo.yml,https://old-galaxy.ansible.com/volkmydj/ansible_role_db,"systemd:
  name: mongod
  enabled: true
tags: install
",name: Enable MongoDB service,"name: Enable MongoDB service

Answer: systemd:
  name: mongod
  enabled: true
",0.8359867930412292,0.5413395935035356
161,37,nfs,,acandid,data/repos/acandid/nfs/tasks/main.yml,https://old-galaxy.ansible.com/acandid/nfs,"import_tasks: create_share_folder.yml
when: inventory_hostname in groups['nfs_server']
tags: create_share
",name: Import task create_share_folder.yml,"name: Import task create_share_folder.yml

Answer: ansible.builtin.import_tasks: create_share_folder.yml
when: ansible_os_family == ""Windows""
",0.8090924620628357,0.4661390041069714
162,9,mysql_server,,erik_larsson,data/repos/erik_larsson/mysql_server/tasks/database.yml,https://old-galaxy.ansible.com/erik_larsson/mysql_server,"mysql_user:
  name: admin
  password: 4linux
  host: ''
  state: present
  priv: dexter500.*:ALL
with_items:
- localhost
- 127.0.0.1
- '%'
tags: banco
",name: Adiciona usuario admin e configura privilegios,"name: Adiciona usuario admin e configura privilegios

Answer: include_tasks: usuario_admin.yml
when: zabbix_install_agent
",0.6399306058883667,0.1739810670527993
163,74,ansible-role-greenpithumb,"Apache-2.0-Short,Apache-2.0",jeetshetty,data/repos/jeetshetty/ansible-role-greenpithumb/tasks/main.yml,https://old-galaxy.ansible.com/jeetshetty/ansible-role-greenpithumb,"include_vars: main.yml
",name: load variables,"name: load variables

Answer: include_vars: ''
with_first_found:
-.yml
-.yml
- default.yml
",0.7699598073959351,0.18567938844329218
164,35,etcd,,frank6866,data/repos/frank6866/etcd/tasks/tls.yml,https://old-galaxy.ansible.com/frank6866/etcd,"template: src=etcd.rc.j2 dest=~/etcd_rc_files/etcd.rc  mode=644 backup=yes
",name: template etcd rc file,"name: template etcd rc file

Answer: become: true
template:
  src: etcd.rc.j2
  dest: /etc/default/etcd.rc
  owner: root
  group: root
  mode: 420
notify: restart etcd
",0.8277108073234558,0.2536671823545236
165,17,liveconfig,GPL-3.0-only,serverfriendsorg,data/repos/serverfriendsorg/liveconfig/tasks/main.yml,https://old-galaxy.ansible.com/serverfriendsorg/liveconfig,"service:
  name: liveconfig
  enabled: true
  state: started
",name: Start and enable liveconfig,"name: Start and enable liveconfigd

Answer: ansible.builtin.service:
  name: liveconfigd.service
  state: started
  enabled: true
",0.8403450846672058,0.4489788955026623
166,36,ansible_elasticsearch,MIT,tinygg,data/repos/tinygg/ansible_elasticsearch/tasks/setup-RedHat.yml,https://old-galaxy.ansible.com/tinygg/ansible_elasticsearch,"rpm_key:
  key: https://artifacts.elastic.co/GPG-KEY-elasticsearch
  state: present
",name: Add Elasticsearch GPG key.,"name: Add Elasticsearch GPG key.

Answer: apt_key:
  url: https://artifacts.elastic.co/GPG-KEY-elasticsearch
  state: present
",0.9042447805404663,0.6256895026292296
167,14,sa-glibc-layer-container,MIT,softasap,data/repos/softasap/sa-glibc-layer-container/tasks/tasks_alpine_glibc.yml,https://old-galaxy.ansible.com/softasap/sa-glibc-layer-container,"file: path=""/root/.wget-hsts"" state=""absent""
",name: Alpine | Install GLIBC | Step 13,"name: Alpine | Install GLIBC | Step 13

Answer: apk:
  name: ''
  update_cache: true
with_items:
- glibc
- glibc-bin
become: true
",0.6494174599647522,1.6371318528810392e-78
168,13284,gocd,,asg1612,data/repos/asg1612/gocd/tasks/main.yml,https://old-galaxy.ansible.com/asg1612/gocd,"get_url:
  url: https://download.gocd.io/GOCD-GPG-KEY.asc
  dest: /tmp/GOCD-GPG-KEY.asc
become: true
",name: add repository key,"name: add repository key

Answer: apt_key:
  url: https://packages.microsoft.com/keys/microsoft.asc
  state: present
when:
- pwsh_install_psrepository
",0.7139363288879395,0.21202853209708128
169,278,backup,,coaxial,data/repos/coaxial/backup/tasks/main.yml,https://old-galaxy.ansible.com/coaxial/backup,"become: true
command: tarsnap --fsck
when: backup__rebuild_cache
changed_when: false
",name: Rebuild tarsnap cache,"name: Rebuild tarsnap cache

Answer: command: tarsnap-rebuild-cache
when: tarsnap_register_cron_job and cron_file.stdout!= tarsnap_cron_job_config
",0.7887565493583679,0.293089039953163
170,120,common,,dblenkus,data/repos/dblenkus/common/tasks/python.yml,https://old-galaxy.ansible.com/dblenkus/common,"package: name= state=present
with_items:
- python-virtualenv
- python-ipython-console
",name: Install Python utilities,"name: Install Python utilities

Answer: pip:
  name:
  - ansible
  - molecule
  state: present
",0.7895259857177734,0.28481004439955465
171,15,influxdb,,redouane,data/repos/redouane/influxdb/tasks/main.yml,https://old-galaxy.ansible.com/redouane/influxdb,"apt: deb=/tmp/influxdb_0.9.5_amd64.deb state=present
when: influxdb_installed_check.rc == 1
",name: install influxdb package,"name: install influxdb package

Answer: apt:
  pkg: influxdb
  state: present
  update_cache: true
notify:
- restart influxdb
tags:
- packages
- influxdb
",0.7512219548225403,0.2598076915676016
172,31,apimon,,kucerakk,data/repos/kucerakk/apimon/scheduler/tasks/main.yml,https://old-galaxy.ansible.com/kucerakk/apimon,"become: true
file:
  dest: ''
  state: directory
  owner: apimon
  group: apimon
  recurse: true
loop:
- dest: /var/log/apimon
- dest: /var/lib/apimon
- dest: /etc/apimon
- dest: /home/apimon/tmp
",name: Create required directories,"name: Create required directories

Answer: ansible.builtin.file:
  path: ''
  state: directory
  mode: ''
  owner: ''
  group: ''
loop:
- path: '{{ _dns_datadir[ansible_os_family] | default(_dns_datadir[''default'']) }}'
  mode: '1770'
  owner: '{{ _dns_owner[ansible_os_family] | default(_dns_owner[''default'']) }}'
  group: '{{ _dns_group[ansible_os_family] | default(_dns_group[''default'']) }}'
- path: '{{ _dns_confdir[ansible_os_family] | default(_dns_confdir[''default'']) }}'
  mode: '0755'
  owner: root
  group: root
loop_control:
  label: ''
",0.6869913935661316,0.15567007298264532
