,repo_name,output,license,download_count,org_name,download_link,path,input,starcoder-response,codebertscore,bleuscore
336,wordpress-ready-to-fly,"unarchive:
  src: /tmp/wordpress-4.4.2-zh_TW.tar.gz
  dest: /usr/share
  owner: www-data
  group: www-data
  copy: false
",MIT,41,finalcoffee,https://old-galaxy.ansible.com/finalcoffee/wordpress-ready-to-fly,data/repos/finalcoffee/wordpress-ready-to-fly/tasks/main.yml,name: extract wordpress tarball,"name: extract wordpress tarball

Answer: unarchive:
  src: /tmp/wordpress-5.8.tar.gz
  dest: /var/www/
  remote_src: 'true'
  owner: apache
  group: apache
  keep_newer: 'true'
",0.8352713584899902,0.4323161601173781
337,tick,"ansible.builtin.copy:
  src: telegraf.conf
  dest: /home//telegraf.conf
  owner: ''
  group: ''
  mode: 420
","Apache-2.0-Short,Apache-2.0",25,buluma,https://old-galaxy.ansible.com/buluma/tick,data/repos/buluma/tick/tasks/main.yml,name: Telegraf configuration,"name: Telegraf configuration

Answer: template:
  src: telegraf.conf.j2
  dest: /etc/telegraf/telegraf.conf
when: telegraf_disable_metrics
notify: Reload_Telegraf
",0.8073709011077881,0.3449378887302229
338,psplibraries,"sudo: true
shell: make -j  install
args:
  chdir: /tmp//yaml-0.1.4
  creates: /lib/libyaml.a
environment:
  PATH: :/bin
",,14,nabilbendafi,https://old-galaxy.ansible.com/nabilbendafi/psplibraries,data/repos/nabilbendafi/psplibraries/tasks/libyaml.yml,name: Install libyaml-0.1.4,"name: Install libyaml-0.1.4

Answer: apt: pkg=libyaml-0.1.4 state=present
",0.7992984056472778,0.21723874900942006
339,hd_idle,"ansible.builtin.apt:
  name: ''
  state: present
  update_cache: true
  cache_valid_time: 28800
vars:
  packages:
  - build-essential
  - fakeroot
  - debhelper
when: hd_idle_detected_version.stdout != hd_idle_version|string
",MIT,2274,infothrill,https://old-galaxy.ansible.com/infothrill/hd_idle,data/repos/infothrill/hd_idle/tasks/hd_idle.yml,name: Install compilation and support packages for hd_idle,"name: Install compilation and support packages for hd_idle

Answer: ansible.builtin.package:
  name: hd-idle
  state: present
when: hd_idle_detected_version.stdout!= hd_idle_version|string
",0.8366554975509644,0.5533059278520722
340,home_assistant_supervised,"template:
  src: hassio-apparmor.j2
  dest: /usr/sbin/hassio-apparmor
  mode: a+x
",MIT,58,jhampson_dbre,https://old-galaxy.ansible.com/jhampson_dbre/home_assistant_supervised,data/repos/jhampson_dbre/home_assistant_supervised/tasks/main.yml,name: Install AppArmor startup script,"name: Install AppArmor startup script

Answer: copy:
  src: appArmorInit.sh
  dest: /usr/sbin/appArmorInit.sh
  owner: root
  group: root
  mode: 493
when: appArmorEnabled
",0.7895036935806274,0.26260376438480026
341,mapr_python,"yum: name=python-requests state=present
become: true
become_user: root
when: ansible_distribution in ('Amazon')
",,196,vicenteg,https://old-galaxy.ansible.com/vicenteg/mapr_python,data/repos/vicenteg/mapr_python/tasks/main.yml,name: install requests (Amazon),"name: install requests (Amazon)

Answer: pip: name=requests version=2.20.0
environment:
  USE_SSL: '1'
when: ansible_os_family == 'Debian'
",0.7664958238601685,0.3485141198494365
342,tfctl,"include_vars: ''
with_first_found:
- files:
  - -.yml
  - .yml
  - .yml
  skip: true
  paths:
  - /vars
",MIT,12,andrewrothstein,https://old-galaxy.ansible.com/andrewrothstein/tfctl,data/repos/andrewrothstein/tfctl/tasks/main.yml,name: resolve platform specific vars,"name: resolve platform specific vars

Answer: include_vars: ''
with_first_found:
- files:
  - -.yml
  -.yml
  -.yml
  skip: true
  paths:
  - /vars
",0.9290918707847595,0.6683911668630979
343,cylc,"shell: PATH=/bin:$PATH make
register: make_out
changed_when: '''build succeeded'' in make_out.stdout'
args:
  chdir: ''
  creates: /VERSION
become: true
",GPL-3.0-only,21,cylc,https://old-galaxy.ansible.com/cylc/cylc,data/repos/cylc/cylc/tasks/install.yml,name: Build,"name: Build and install

Answer: shell:./netdata-installer.sh --install /opt/netdata --dont-wait
args:
  chdir: /opt/netdata
when: clone_or_pull.changed == True
become: true
notify: stop service
",0.7476570010185242,0.31883238369246886
344,spm-monitor-config,"set_fact:
  extra_args: ' --app-subtype '
when: app_subtype is defined
","Apache-2.0-Short,Apache-2.0",39,sematext,https://old-galaxy.ansible.com/sematext/spm-monitor-config,data/repos/sematext/spm-monitor-config/tasks/main.yml,name: Check if App subtype is defined,"name: Check if App subtype is defined

Answer: assert:
  that:
  - not use_custom_type_app_type.result
  - app_type is defined
  - app_type is string
  quiet: true
",0.774077832698822,0.2219559323360935
345,ansible_role_grafana_kiosk,"get_url:
  dest: /home/pi/grafana-kiosk/
  url: https://github.com/grafana/grafana-kiosk/releases/download/v1.0.2/grafana-kiosk.linux.armv7
  owner: pi
  mode: '744'
",MIT,30,sladkoff,https://old-galaxy.ansible.com/sladkoff/ansible_role_grafana_kiosk,data/repos/sladkoff/ansible_role_grafana_kiosk/tasks/main.yml,name: Download grafana-kiosk,"name: Download grafana-kiosk

Answer: get_url:
  url: https://packagecloud.io/grafana/kiosk/packages/grafana-kiosk/{{ grafana_kiosk_version
    }}/{{ grafana_kiosk_archive }}
  dest: '{{ grafana_storage_path }}/kiosk.rpm'
",0.8541039824485779,0.42765767560230644
346,ansible-custom-tor,"include: install-systemd-unit.yml
",,28,parmegv,https://old-galaxy.ansible.com/parmegv/ansible-custom-tor,data/repos/parmegv/ansible-custom-tor/tasks/main.yml,name: Install the Systemd unit,"name: Install the Systemd unit file for this app

Answer: template:
  src: app.service.j2
  dest: /lib/systemd/system/app.service
  owner: root
  group: root
  mode: 420
notify: Restart app
become: true
",0.7227418422698975,0.07882751307580038
347,jetbrains-upsource,"include: tasks-config.yml
when:
- upsource_version not in upsource_installed_version.stdout
- '""Upsource is running"" not in upsource_service_status'
",MIT,115,fubarhouse,https://old-galaxy.ansible.com/fubarhouse/jetbrains-upsource,data/repos/fubarhouse/jetbrains-upsource/tasks/main.yml,name: Include config tasks,"name: Include config tasks

Answer: include: config.yml
tags:
- resolv
- resolv:config
",0.7342296242713928,0.1904138656607956
348,geonode,"apt: update_cache=yes
become: true
",,178,geonode,https://old-galaxy.ansible.com/geonode/geonode,data/repos/geonode/geonode/tasks/uwsgi.yml,name: update apt cache,"name: update apt cache

Answer: apt: update_cache=yes cache_valid_time=3600
when: ansible_os_family == 'Debian'
",0.7439874410629272,0.217757438526732
349,logstash,"become: true
yum:
  name: logstash
  state: present
  update_cache: true
when: (ansible_distribution == ""RedHat"") and (elastic_logstash_install)
tags:
- logstash
","Apache-2.0-Short,Apache-2.0",51,kurron,https://old-galaxy.ansible.com/kurron/logstash,data/repos/kurron/logstash/tasks/main.yml,name: Install Logstash,"name: Install Logstash

Answer: become: true
apt:
  name: logstash=1:2.0.0-1
  state: present
notify:
- Restart Logstash
",0.7853646874427795,0.43076377494529416
350,composer,"apt:
  name: composer
  state: latest
register: composer_install
",,27,axelitus,https://old-galaxy.ansible.com/axelitus/composer,data/repos/axelitus/composer/tasks/Ubuntu/install_composer.yml,name: Install Composer package,"name: Install Composer package.

Answer: command: 'composer install chdir=/releases/

  '
when: not composer_binary.stat.exists
",0.7222101092338562,0.29904171801619084
351,timedate,"template:
  src: etc-ntp-conf.j2
  dest: /etc/ntp.conf
notify:
- restart ntp
- restart crond
",,22,uzer,https://old-galaxy.ansible.com/uzer/timedate,data/repos/uzer/timedate/tasks/ntp.yml,name: Configure /etc/ntp.conf,"name: Configure /etc/ntp.conf

Answer: template:
  src: etc/ntp.conf.j2
  dest: /etc/ntp.conf
  owner: root
  group: root
  mode: 420
  seuser: system_u
  serole: object_r
  setype: net_conf_t
  selevel: s0
notify:
- Restart NTP
",0.8162017464637756,0.3058403034515681
352,linux-customization,"lineinfile:
  path: /etc/sudoers
  state: present
  regexp: ^%wheel\s
  line: '%wheel ALL=(ALL) NOPASSWD: ALL'
",,82,brentwg,https://old-galaxy.ansible.com/brentwg/linux-customization,data/repos/brentwg/linux-customization/tasks/CentOS.yml,name: Enable NOPASSWD for wheel group (CentOS),"name: Enable NOPASSWD for wheel group (CentOS)

Answer: lineinfile:
  dest: /etc/pam.d/
  regexp: ^session required pam_wheel.so use_uid
  line: session required pam_wheel.so use_uid
  mode: 420
when: ansible_distribution == ""CentOS""
",0.7832643985748291,0.2669315881611411
353,nodejs,"ansible.builtin.apt:
  name: npm
when: not path_npm.stat.exists
",GPL-2.0,18795,hanxhx,https://old-galaxy.ansible.com/hanxhx/nodejs,data/repos/hanxhx/nodejs/tasks/main.yml,name: APT | Install npm if needed,"name: APT | Install npm if needed

Answer: ansible.builtin.apt:
  pkg: npm
  update_cache: true
  cache_valid_time: 3600
",0.7383265495300293,0.3113779296944936
354,squid_role,"copy:
  src: ../files/socialnet_domains.lst
  dest: /etc/squid/domainlist/socialnet_domains.lst
",,13,mikysal78,https://old-galaxy.ansible.com/mikysal78/squid_role,data/repos/mikysal78/squid_role/tasks/main.yml,name: copy Domain Social Net,"name: copy Domain Social NetBios (DNS) configuration file

Answer: template:
  src: etc/dnsmasq.d/DomainSocialNetBios.conf.j2
  dest: /etc/dnsmasq.d/DomainSocialNetBios.conf
  owner: root
  group: root
  mode: 420
notify: restart dnsmasq
when: dnsmasq_config_check.stat.exists
",0.7558120489120483,0.18888070153949896
355,grr,"template:
  src: config.inc.php.j2
  dest: /var/www/grr//include/config.inc.php
  owner: www-data
  group: www-data
  mode: '0640'
  force: true
",GPL-3.0-only,20,supertarto,https://old-galaxy.ansible.com/supertarto/grr,data/repos/supertarto/grr/tasks/main.yml,name: Copy Configuration File,"name: Copy Configuration File.

Answer: ansible.builtin.template:
  src: swisnapd.conf.j2
  dest: /etc/swisnapd.conf
  owner: root
  group: root
  mode: 420
notify: Restart swisnapd
",0.7583962082862854,0.380719943382747
356,windows_2019_cis,"  installations and prompt for elevation is set to Enabled
win_regedit:
  path: HKLM:\Software\Microsoft\Windows\Currentversion\Policies\System
  name: EnableInstallerDetection
  data: 1
  type: dword
when:
- rule_2_3_17_4
tags:
- level1-domaincontroller
- level1-memberserver
- rule_2.3.17.4
- patch
",MIT,61,georgenalen,https://old-galaxy.ansible.com/georgenalen/windows_2019_cis,data/repos/georgenalen/windows_2019_cis/tasks/section02.yml,name: SCORED | 2.3.17.4 | PATCH | L1 Ensure User Account Control Detect application,"name: SCORED | 2.3.17.4 | PATCH | L1 Ensure User Account Control Detect application

Answer:   installations and prompt for elevation is set to Enabled
win_regedit:
  path: HKLM:\Software\Microsoft\Windows\Currentversion\Policies\System
  name: EnableInstallerDetection
  data: 1
  type: dword
when: rule_2_3_17_4
tags:
- level1
- level2
- rule_2.3.17.4
- patch
",0.9076078534126282,0.7551210598318288
357,k8s_master_ansible_role,"file:
  path: /etc/docker/daemon.json
  state: touch
",,9,yanuragaj,https://old-galaxy.ansible.com/yanuragaj/k8s_master_ansible_role,data/repos/yanuragaj/k8s_master_ansible_role/tasks/main.yml,name: Creating folder for daemon.json,"name: Creating folder for daemon.json

Answer: ansible.builtin.file:
  path: /etc/docker
  state: directory
  owner: root
  group: root
  mode: 493
",0.8011373281478882,0.29846876477128276
358,resilio-sync,"become: true
command: systemctl restart resilio-sync
when: resilio_sync_install
","Apache-2.0-Short,Apache-2.0",88,kurron,https://old-galaxy.ansible.com/kurron/resilio-sync,data/repos/kurron/resilio-sync/tasks/main.yml,name: Start Sync As Sync User,"name: Start Sync As Sync User

Answer: command: /bin/bash -c ""sync; echo 'Syncing...' && sleep 3 && /bin/bash -c'sync' &&
  echo 'Finished Syncing!'

  "" --create-dirs --parallelism=10
become: true
become_user: ''
changed_when: false
when: sync_as_sync_user | bool
",0.7020238041877747,0.1654451013329865
359,custom_nginx,"apt: 'name=nginx state=present

  '
",,35,sreeveerdevops,https://old-galaxy.ansible.com/sreeveerdevops/custom_nginx,data/repos/sreeveerdevops/custom_nginx/tasks/main.yml,name: Install Nginx Server,"name: Install Nginx Server Package

Answer: apt:
  name: ''
  state: present
with_items:
- nginx
",0.7635017037391663,0.23563454447232493
360,docker,"apt_repository:
  repo: deb [arch={{ docker_apt_arch }}] https://download.docker.com/linux/{{ ansible_distribution
    | lower }} {{ ansible_distribution_release }} {{ docker_apt_release_channel }}
  state: present
  update_cache: true
",MIT,9,tutunak,https://old-galaxy.ansible.com/tutunak/docker,data/repos/tutunak/docker/tasks/setup-Debian.yml,name: Add Docker repository.,"name: Add Docker repository.

Answer: apt_repository:
  repo: deb [arch=amd64] https://download.docker.com/linux/ubuntu  stable
  state: present
  update_cache: true
",0.8758846521377563,0.4786051685286979
361,traefik,"unarchive:
  src: https://github.com/containous/traefik/releases/download/{{ traefik_version
    }}/traefik_{{ traefik_version }}_linux_amd64.tar.gz
  dest: /var/lib/traefik
  remote_src: true
  owner: traefik
  group: '{{ traefik_user }}'
notify: restart traefik service
when: (not stat_version_file.stat.exists) or (slurp_version_file.content | b64decode
  != traefik_version)
",GPL-3.0-only,16,em0lar,https://old-galaxy.ansible.com/em0lar/traefik,data/repos/em0lar/traefik/tasks/install.yml,name: Extract binary package,"name: Extract binary package

Answer: unarchive:
  src: /tmp/consul_1.9.4_linux_{{ consul_arch }}.zip
  dest: /opt/consul/{{ consul_version }}
  owner: consul
  group: consul
  remote_src: true
  creates: /opt/consul/{{ consul_version }}/consul
",0.7746872901916504,0.28349105982215417
362,php7,"apache2_module: state=present name=
with_items: ''
notify: php7_webserver_restart
",MIT,65,elnebuloso,https://old-galaxy.ansible.com/elnebuloso/php7,data/repos/elnebuloso/php7/tasks/webserver-apache2.yml,name: install apache2 modules,"name: install apache2 modules

Answer: apache2_module: state=present name=
with_items: rewrite
notify: restart apache2
when: ansible_os_family == ""Debian""
",0.8150420784950256,0.4115470144738784
363,certbot,"pip:
  executable: /pip3
  name:
  - certbot
  - certbot-dns-ovh
  state: present
",,16,benoitcharret,https://old-galaxy.ansible.com/benoitcharret/certbot,data/repos/benoitcharret/certbot/tasks/main.yml,name: install certbot,"name: install certbot

Answer: apt:
  name: certbot
  state: latest
",0.7972351908683777,0.4374076763659025
364,drush,"shell: which composer
register: composer_status
failed_when: false
",MIT,33,fubarhouse,https://old-galaxy.ansible.com/fubarhouse/drush,data/repos/fubarhouse/drush/tasks/main.yml,name: Checking for Composer,"name: Checking for Composer installation

Answer: stat:
  path: /usr/local/bin/composer.phar
register: php_composer_binary
",0.6844419836997986,0.2748383678254632
365,microk8s_ansible_role,"snap:
  classic: true
  name: helm
",,1904,capitanh,https://old-galaxy.ansible.com/capitanh/microk8s_ansible_role,data/repos/capitanh/microk8s_ansible_role/tasks/main.yml,name: Install helm snap package,"name: Install helm snap package

Answer: snap:
  name: haproxy
  channel: stable
",0.7614067196846008,0.2646981593035486
366,weblogic,"template:
  src: bash_profile.j2
  dest: /home/oracle/.wsenv
  owner: oracle
  group: oracle
",,88,danielino,https://old-galaxy.ansible.com/danielino/weblogic,data/repos/danielino/weblogic/tasks/service.yml,name: copy wsenv,"name: copy wsenv script

Answer: copy: src=wsenv.j2 dest=/etc/profile.d/wsenv.sh owner=root mode=755
become: true
",0.7935263514518738,0.2702121739591574
367,cvmfs-server,"command: cvmfs_server list
register: stratum0_list
",,34,indigo-dc,https://old-galaxy.ansible.com/indigo-dc/cvmfs-server,data/repos/indigo-dc/cvmfs-server/tasks/create_stratum_0.yml,name: Check if Stratum-0 exist,"name: Check if Stratum-0 exist

Answer: stat:
  path: /etc/stratum.d/00.cfg
register: stratum_cfg
",0.7514514923095703,0.2421503200089842
