,repo_name,license,input,download_link,download_count,output,path,org_name,starcoder-response,codebertscore,bleuscore
213,schema_registry_role,Apache-2.0-Short,name: SCHEMA_REGISTRY | Service,https://old-galaxy.ansible.com/idealista/schema_registry_role,6,"include: service.yml
tags:
- schema_registry_service
",data/repos/idealista/schema_registry_role/tasks/main.yml,idealista,"name: SCHEMA_REGISTRY | Service

Answer: include: service.yml
tags:
- service
",0.8572285771369934,0.4815509762373358
214,radarr,,name: assert info population,https://old-galaxy.ansible.com/devopsarr/radarr,42,"assert:
  that:
  - result['app_name'] == 'Radarr'
",data/repos/devopsarr/radarr/integration/targets/radarr_system_info/tasks/main.yml,devopsarr,"name: assert info population

Answer: assert:
  that:
  - result['id'] == 1
",0.7757647633552551,0.469338416982241
215,apache_php,GPL-3.0-only,name: Patching default ssl vhost (user email),https://old-galaxy.ansible.com/draxalene/apache_php,7,"lineinfile:
  path: /etc/apache2/sites-available/default-ssl.conf
  regexp: \t*ServerAdmin
  line: ServerAdmin user@example.com
notify:
- restart apache
",data/repos/draxalene/apache_php/tasks/Debian.yml,draxalene,"name: Patching default ssl vhost (user email)

Answer: template:
  src: templates/etc/httpd/conf.d/sites-available/ssl.conf.j2
  dest: /etc/httpd/conf.d/sites-available/ssl.conf
  owner: root
  group: root
  mode: 420
notify: apache restart daemon
when: apache_vhost_ssl_enable and not apache_vhost_ssl_redirect_to_ssl
",0.7723003625869751,0.26124224684309916
216,ansible_ussher_role,"Apache-2.0-Short,Apache-2.0",name: Compile policy module,https://old-galaxy.ansible.com/dolph/ansible_ussher_role,18,"become: true
ansible.builtin.command:
  cmd: checkmodule -M -m -o /tmp/ussher.mod /tmp/ussher.te
",data/repos/dolph/ansible_ussher_role/tasks/selinux.yml,dolph,"name: Compile policy module.

Answer: command: '

  chdir=/home/ubuntu/openresty-1.14.8

  '
with_items:
-./configure --prefix=/usr/local
- make
- make install
become: true
",0.7254495620727539,0.23103897001640175
217,kuberegistry,"Apache-2.0-Short,Apache-2.0",name: Set containerd registry config_path,https://old-galaxy.ansible.com/grycap/kuberegistry,707,"replace:
  path: /etc/containerd/config.toml
  regexp: \[plugins\.""io\.containerd\.grpc\.v1\.cri""\.registry]\s*\n+(\s*)config_path\s*=.*
  replace: '[plugins.""io.containerd.grpc.v1.cri"".registry]\n\1config_path = ""/etc/containerd/certs.d""'
notify: restart containerd
",data/repos/grycap/kuberegistry/tasks/certs_dir.yml,grycap,"name: Set containerd registry config_path

Answer: ansible.builtin.set_fact:
  containerd_config_dir: /etc/containerd.d.toml
when: containerd_config_dir is not defined
",0.7698352336883545,0.30900375452955997
218,ruby,"Apache-2.0-Short,Apache-2.0",name: Install Ruby,https://old-galaxy.ansible.com/azavea/ruby,5840,"apt: pkg=ruby2.1 state=present
",data/repos/azavea/ruby/tasks/main.yml,azavea,"name: Install Ruby

Answer: ansible.builtin.package:
  name: ruby
",0.7177711725234985,0.06994483199872958
219,raspberry_pi,,name: Install python requirements for mpd,https://old-galaxy.ansible.com/oxivanisher/raspberry_pi,55,"ansible.builtin.pip:
  name:
  - python-mpd2
  virtualenv: /opt/JamesII/venv
",data/repos/oxivanisher/raspberry_pi/james_on_rpi/tasks/mpd.yml,oxivanisher,"name: Install python requirements for mpd

Answer: ansible.builtin.package:
  name: '{{ _mpd_requirements[ansible_os_family] | default(_mpd_requirements[''default''])
    }}'
  state: present
",0.752653181552887,0.2053130071867732
220,rocannon,,name: create demo user,https://old-galaxy.ansible.com/ilbonzo/rocannon,0,"mysql_user: name=pippo password=pippo priv=pippo.*:ALL host='%' state=present
tags:
- no-docker
",data/repos/ilbonzo/rocannon/ansible/roles/mysql/tasks/main.yml,ilbonzo,"name: create demo user

Answer: user:
  name: demo
  state: present
  system: true
",0.7253290414810181,0.26165763566876693
221,docker,,name: Install packages required for ansible.builtin.apt_key on Debian systems,https://old-galaxy.ansible.com/tdworz/docker,29,"ansible.builtin.apt:
  name: gpg
  update_cache: true
become: true
",data/repos/tdworz/docker/tasks/install-debian.yml,tdworz,"name: Install packages required for ansible.builtin.apt_key on Debian systems

Answer: apt:
  name: ''
with_items:
- apt-transport-https
- ca-certificates
- software-properties-common
",0.7304847240447998,0.20832327330754075
222,ans_kube,,name: showing the ipv4,https://old-galaxy.ansible.com/rahulgitx/ans_kube,25,"debug:
  msg: 'Public IP: '
",data/repos/rahulgitx/ans_kube/launching_instances/tasks/main.yml,rahulgitx,"name: showing the ipv4 address

Answer: debug:
  var: ipv4_address
when: ipv4_address is defined
",0.7401361465454102,0.09897536597464165
223,firewall,,name: Create /etc/iptables,https://old-galaxy.ansible.com/yourlabs/firewall,3532,"file:
  path: /etc/iptables
  state: directory
",data/repos/yourlabs/firewall/tasks/main.yml,yourlabs,"name: Create /etc/iptables.v4.rules

Answer: template:
  src: iptables.v4.rules.j2
  dest: '{{ iptables_directory }}/rules.v4'
  owner: root
  group: root
  mode: 384
",0.7508005499839783,0.19483921465563953
224,ruby-deployment,GPL-3.0-only,name: add brightbox ruby-ng-experimental repo,https://old-galaxy.ansible.com/grantspeelman/ruby-deployment,114,"apt_repository: repo='ppa:brightbox/ruby-ng-experimental' update_cache=yes
when: ansible_distribution_major_version == '16'
",data/repos/grantspeelman/ruby-deployment/tasks/install_brightbox_ruby.yml,grantspeelman,"name: add brightbox ruby-ng-experimental repo

Answer: apt_repository:
  repo: ppa:brightbox/ruby-ng
  state: present
  update_cache: true
tags: package
",0.8465786576271057,0.46587317009476126
225,dsl-developer,"Apache-2.0-Short,Apache-2.0",name: Download MPS Tarball,https://old-galaxy.ansible.com/kurron/dsl-developer,85,"become: false
get_url:
  url: https://download.jetbrains.com/mps/2017.3/MPS-2017.3.2.tar.gz
  dest: //mps-2017.3.2.tar.gz
  mode: 292
when: dsl_mps_install
",data/repos/kurron/dsl-developer/tasks/main.yml,kurron,"name: Download MPS Tarball

Answer: become: true
get_url:
  url: https://www.mathworks.com/products/matlab/downloads/mpscontrib/matlab2016b.tgz
  checksum: sha256:37777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777",0.602301836013794,0.05791113421819827
226,ansible_role_seafile,,name: Copy Installation Script,https://old-galaxy.ansible.com/smlkvnc/ansible_role_seafile,7,"copy:
  src: seafile-9.0_ubuntu
  dest: /root
  mode: '0755'
",data/repos/smlkvnc/ansible_role_seafile/tasks/main.yml,smlkvnc,"name: Copy Installation Script

Answer: ansible.builtin.template:
  src: install-snowflake.sh.j2
  dest: /usr/local/bin/install-snowflake.sh
  mode: a+x
",0.728152334690094,0.19030601728004864
227,docker,MIT,name: Add Docker GPG key.,https://old-galaxy.ansible.com/jhammell/docker,17,"rpm_key:
  key: https://download.docker.com/linux/centos/gpg
  state: present
",data/repos/jhammell/docker/tasks/setup-RedHat.yml,jhammell,"name: Add Docker GPG key.

Answer: ansible.builtin.apt_key:
  url: https://download.docker.com/linux/ubuntu/gpg
  state: present
register: add_repository_key
",0.8618926405906677,0.4238259900062162
228,http_proxy_client,MIT,name: Setup Proxy for Docker (service dir),https://old-galaxy.ansible.com/monolithprojects/http_proxy_client,74,"file:
  path: /etc/systemd/system/docker.service.d
  mode: 420
  state: directory
",data/repos/monolithprojects/http_proxy_client/tasks/docker_svc.yml,monolithprojects,"name: Setup Proxy for Docker (service dir)

Answer: become: true
template:
  src: proxy.service.j2
  dest: /etc/systemd/system/docker.service.d/proxy.service
  owner: root
  group: root
  mode: u=rw,go=r
tags: proxy
when: docker_proxy_mode =='systemd'
",0.7949389219284058,0.23932349101585493
229,nginx,BSD-3-Clause,name: check nginx DH key exists,https://old-galaxy.ansible.com/irmoobear/nginx,13,"stat:
  path: /etc/nginx/ssl/dhparam2048.pem
register: nginx_dh_key
",data/repos/irmoobear/nginx/tasks/main.yml,irmoobear,"name: check nginx DH key exists

Answer: stat:
  path: /etc/nginx/dhparam.pem
register: nginx_dhparam_check
",0.8956308960914612,0.5020881007001474
230,firewalld,MIT,name: ensure default firewalld zone is set,https://old-galaxy.ansible.com/mjanser/firewalld,93,"command: firewall-cmd --set-default-zone public
register: firewalld_set_default_zone
changed_when: firewalld_set_default_zone.stdout.find('ZONE_ALREADY_SET') != -1
until: ansible_check_mode or firewalld_set_default_zone.rc == 0
retries: 2
delay: 1
",data/repos/mjanser/firewalld/tasks/main.yml,mjanser,"name: ensure default firewalld zone is set

Answer: command: firewall-cmd --zone=public --permanent && firewall-cmd --reload
changed_when: false
when: fw_public_zone_enabled.rc == 0
",0.7959898114204407,0.38492968640551745
231,mariadb,,name: INSTALL | Ensure mariadb user exists,https://old-galaxy.ansible.com/hitotito/mariadb,14,"user:
  name: mariadb
  group: mariadb
  state: present
",data/repos/hitotito/mariadb/tasks/install.yml,hitotito,"name: INSTALL | Ensure mariadb user exists

Answer: user:
  name: mariadb
  group: mariadb
  home: /var/lib/mysql
  createhome: false
  shell: /sbin/nologin
  comment: mariadb user
  state: present
",0.8339182138442993,0.2772998034150873
232,apache_failover,,name: Configure systcl,https://old-galaxy.ansible.com/acandid/apache_failover,17,"sysctl:
  name: net.ipv4.ip_nonlocal_bind
  value: '1'
  state: present
when: ansible_os_family == 'RedHat'
",data/repos/acandid/apache_failover/tasks/configure_keepalived.yml,acandid,"name: Configure systcl.conf

Answer: template:
  src: etc/systcl.conf.j2
  dest: /etc/systcl.conf
  owner: root
  group: root
  mode: 420
  seuser: system_u
  serole: object_r
  setype: etc_t
  selevel: s0
tags:
- configuration
- sysctl
",0.6615235209465027,0.11420716921074585
233,win_deploy_service,,"name: Stop service """"",https://old-galaxy.ansible.com/gmarokov/win_deploy_service,16,"delegate_to: ''
win_service:
  name: ''
  state: stopped
",data/repos/gmarokov/win_deploy_service/win_service_deploy/tasks/main.yml,gmarokov,"name: Stop service """"

Answer: ansible.builtin.service:
  name: ''
  state: stopped
  enabled: false
loop: ''
when:
- item.state!= ""absent""
",0.74663907289505,0.31616784883081755
234,raspi-information-radiator,MIT,name: Install packages,https://old-galaxy.ansible.com/charleskorn/raspi-information-radiator,24,"apt: pkg= state=installed
sudo: true
with_items:
- matchbox
- x11-xserver-utils
- ttf-mscorefonts-installer
- sqlite3
- libnss3
- screen
- unclutter
- chromium
notify:
- Restart
- Wait for restart to finish
",data/repos/charleskorn/raspi-information-radiator/tasks/main.yml,charleskorn,"name: Install packages

Answer: ansible.builtin.package:
  name: '{{ _auto_update_packages[ansible_os_family ~ ''-'' ~ ansible_distribution_major_version]
    | default(_auto_update_packages[ansible_os_family] | default(_auto_update_packages[''default'']
    )) }}'
  state: present
",0.6736946702003479,0.09691301022479232
235,openshift_workshopper,,name: create workshopper project workshopper,https://old-galaxy.ansible.com/siamaksade/openshift_workshopper,14488,"shell: oc new-project workshopper --display-name='Workshopper' --description='Workshopper
  Guides'
when: workshopper_project_result is failed
",data/repos/siamaksade/openshift_workshopper/tasks/main.yml,siamaksade,"name: create workshopper project workshopper

Answer: shell: oc new-project workshopper
environment:
  KUBECONFIG: /etc/kubernetes/admin.conf
",0.7958679795265198,0.49452588066077163
236,mariadb,GPL-3.0-only,name: install specific mariadb client version,https://old-galaxy.ansible.com/michaelrigart/mariadb,18,"apt:
  pkg: mariadb_client=
  state: installed
  update_cache: true
  cache_valid_time: 3600
when: mariadb_client_install and mariadb_client_pkg_version
",data/repos/michaelrigart/mariadb/tasks/package.yml,michaelrigart,"name: install specific mariadb client version

Answer: yum:
  name: mariadb-client
  state: present
  update_cache: true
when: (ansible_distribution == ""CentOS"" or ansible_distribution == ""RedHat"")
",0.8157086968421936,0.44153696379825874
237,pip,,name: Install packages from PIP,https://old-galaxy.ansible.com/honomoa/pip,2913,"pip: name= state=present
",data/repos/honomoa/pip/tasks/provision.yml,honomoa,"name: Install packages from PIP

Answer: pip: ''
loop:
- docker
- docker-compose
",0.6793200969696045,0.1010175767533227
238,strapi_role1,,name: Copying template file docker-compose.yaml,https://old-galaxy.ansible.com/sajain68/strapi_role1,12,"template:
  src: docker-compose.yaml
  dest: /root/strapi
",data/repos/sajain68/strapi_role1/tasks/main.yml,sajain68,"name: Copying template file docker-compose.yaml

Answer: template:
  src: docker-compose.yaml.j2
  dest: /home/{{ user_name }}/{{ project_name }}/docker-compose.yaml
  owner: jdoe
  group: jdoe
  mode: 384
",0.8093082308769226,0.23178745000042186
239,ubuntu-aptmirror-server,,name: Place mirror.list configuration,https://old-galaxy.ansible.com/andreazorzetto/ubuntu-aptmirror-server,21,"template:
  src: mirror.list.j2
  dest: /etc/apt/mirror.list
  backup: true
",data/repos/andreazorzetto/ubuntu-aptmirror-server/tasks/main.yml,andreazorzetto,"name: Place mirror.list configuration

Answer: become: true
template:
  src: mirror.list.j2
  dest: /etc/apt/sources.list.d/mackerel-agent.list
  mode: 420
when: ansible_distribution == ""Debian"" and ansible_distribution_release == ""wheezy""
",0.8177419900894165,0.2842216062625109
240,dhparam,MIT,name: Transfer dhparams to remote server,https://old-galaxy.ansible.com/duckle29/dhparam,43,"ansible.builtin.copy:
  src: /dhparams.pem
  dest: /etc/ssl/ansible/dhparams.pem
  owner: root
  group: root
  mode: u=rw,g=r,o=r
when:
- dhparams_key_size|string != dhparams_remote_key_size.stdout
",data/repos/duckle29/dhparam/tasks/main.yml,duckle29,"name: Transfer dhparams to remote server

Answer: copy: src=dhparams.pem dest=/etc/pki/tls/certs/dhparams.pem owner=root group=root mode=0644
",0.8265379667282104,0.3601855611082379
241,aws-codedeploy-agent,MIT,name: Load variables specific to this OS,https://old-galaxy.ansible.com/telus/aws-codedeploy-agent,465,"include_vars: .yml
tags:
- codedeploy
",data/repos/telus/aws-codedeploy-agent/tasks/main.yml,telus,"name: Load variables specific to this OS family

Answer: include_vars: ''
with_first_found:
-.yml
-.yml
",0.7526410818099976,0.19325277385607464
242,chibineko,,name: Clone chibineko,https://old-galaxy.ansible.com/kobanyan/chibineko,15,"git:
  repo: https://github.com/tabbyz/chibineko.git
  dest: /home/{{ ansible_user_id }}/src/chibineko
",data/repos/kobanyan/chibineko/tasks/main.yml,kobanyan,"name: Clone chibineko source

Answer: git:
  repo: https://github.com/chibineko/chibi
  dest: /tmp/chibi
  version: v1.1.1
",0.8554454445838928,0.5159790381688341
243,ansible-role-wordpress,"Apache-2.0-Short,Apache-2.0",name: Print wp_salt,https://old-galaxy.ansible.com/hauptj/ansible-role-wordpress,28,"debug:
  var: wp_salt.content
",data/repos/hauptj/ansible-role-wordpress/tasks/main.yml,hauptj,"name: Print wp_salt fact

Answer: debug:
  msg: ''
when:
- wp_salt is defined
",0.7982922196388245,0.22200541842264665
244,rundeck,"Apache-2.0-Short,Apache-2.0",name: assert | Test rundeck_config,https://old-galaxy.ansible.com/robertdebock/rundeck,2151,"ansible.builtin.assert:
  that:
  - rundeck_config is defined
  - rundeck_config is iterable
  quiet: true
",data/repos/robertdebock/rundeck/tasks/assert.yml,robertdebock,"name: assert | Test rundeck_config

Answer: ansible.builtin.assert:
  that:
  - rundeck_config is defined
  - rundeck_config is iterable
  quiet: true
",0.9381296634674072,0.7056657234227119
245,composer,,name: fail when php is not installed,https://old-galaxy.ansible.com/tschifftner/composer,281,"fail:
  msg: PHP needs to be installed before!
when: composer_phpcheck is failed
",data/repos/tschifftner/composer/tasks/main.yml,tschifftner,"name: fail when php is not installed

Answer: fail: msg=""php is not installed, please install php-fpm and run this role again""
when: not php_fpm_directory.stat.exists
",0.7828884720802307,0.21933040572984103
246,solr,,name: Set solr_filename for Solr 3.x.,https://old-galaxy.ansible.com/wosg-virtualenv/solr,4,"set_fact:
  solr_filename: apache-solr-4.10.4
when: solr_version.split('.')[0] == '3'
",data/repos/wosg-virtualenv/solr/tasks/main.yml,wosg-virtualenv,"name: Set solr_filename for Solr 3.x.

Answer: set_fact:
  solr_filename: solr-3
when:
- solr_version is version('3', '>=')
- not solr_filename
- solr_main_conf.stat.exists
",0.8213250637054443,0.3029890871221651
