,output,path,repo_name,download_count,input,download_link,license,org_name,starcoder-response,codebertscore,bleuscore
242,"git:
  repo: https://github.com/tabbyz/chibineko.git
  dest: /home/{{ ansible_user_id }}/src/chibineko
",data/repos/kobanyan/chibineko/tasks/main.yml,chibineko,15,name: Clone chibineko,https://old-galaxy.ansible.com/kobanyan/chibineko,,kobanyan,"name: Clone chibineko project

Answer: git:
  repo: https://github.com/chibineko/chibineko.git
  dest: '{{ chibineko_code_folder }}/{{chibineko_src}}'
  version: master
when: chibineko_git_repo!= False
",0.8609198927879333,0.36034765280172565
243,"debug:
  var: wp_salt.content
",data/repos/hauptj/ansible-role-wordpress/tasks/main.yml,ansible-role-wordpress,28,name: Print wp_salt,https://old-galaxy.ansible.com/hauptj/ansible-role-wordpress,"Apache-2.0-Short,Apache-2.0",hauptj,"name: Print wp_salt if configured.

Answer: debug:
  msg:
  - '--------------------------------------------------------------------'
  - Setting wp_salt...
  - '--------------------------------------------------------------------'
when: wp_salt
",0.7736002206802368,0.08047021085973202
244,"ansible.builtin.assert:
  that:
  - rundeck_config is defined
  - rundeck_config is iterable
  quiet: true
",data/repos/robertdebock/rundeck/tasks/assert.yml,rundeck,2151,name: assert | Test rundeck_config,https://old-galaxy.ansible.com/robertdebock/rundeck,"Apache-2.0-Short,Apache-2.0",robertdebock,"name: assert | Test rundeck_config

Answer: ansible.builtin.assert:
  that:
  - rundeck_config is defined
  - rundeck_config is iterable
  quiet: true
",0.9381296634674072,0.7056657234227119
245,"fail:
  msg: PHP needs to be installed before!
when: composer_phpcheck is failed
",data/repos/tschifftner/composer/tasks/main.yml,composer,281,name: fail when php is not installed,https://old-galaxy.ansible.com/tschifftner/composer,,tschifftner,"name: fail when php is not installed

Answer: fail: msg=""php is not installed, please install php!""
when: php_installed|failed
tags:
- skip_ansible_lint
",0.793094277381897,0.24161574191066398
246,"set_fact:
  solr_filename: apache-solr-4.10.4
when: solr_version.split('.')[0] == '3'
",data/repos/wosg-virtualenv/solr/tasks/main.yml,solr,4,name: Set solr_filename for Solr 3.x.,https://old-galaxy.ansible.com/wosg-virtualenv/solr,,wosg-virtualenv,"name: Set solr_filename for Solr 3.x.

Answer: set_fact:
  solr_filename: solr-HYBRISCOMM180800P_1-70003534.zip
when: solr_version|split('.')[0] == '3'
",0.8296719789505005,0.4550300583380287
247,"template: src=redis.conf dest=/etc/redis.conf
notify:
- Restart Redis Server
",data/repos/kanapuliathavan/redis/tasks/main.yml,redis,18,name: Copy Customized redis.conf file,https://old-galaxy.ansible.com/kanapuliathavan/redis,MIT,kanapuliathavan,"name: Copy Customized redis.conf file into place.

Answer: template:
  src: '{{ redis_host_conf_path | default(inventory_hostname) }}/redis.conf.j2'
  dest: /etc/redis/redis.conf
  owner: root
  group: root
  mode: 420
notify: Restart redis
",0.8226411938667297,0.23311613957179408
248,"template: src=""./monit_mongo.cfg"" dest=""/27001_monit_mongo.cfg"" mode=700
tags: installation
when: mongo_action == 'install' and monit_extra_checks_dir is defined
",data/repos/francisco-andrade/mongodb/tasks/main.yml,mongodb,69,name: moving monit check mongo file,https://old-galaxy.ansible.com/francisco-andrade/mongodb,,francisco-andrade,"name: moving monit check mongo file

Answer: copy:
  src: /usr/local/nagios/libexec/check_mongo
  dest: /usr/local/nagios/libexec/mongo
  owner: root
  group: root
  mode: 493
  remote_src: true
when: nagios_mongo_check.changed
",0.7699631452560425,0.24100542960851426
249,"file:
  path: /opt/bin
  state: directory
  mode: '493'
",data/repos/hp41/coreos-docker-compose/tasks/main.yml,coreos-docker-compose,46,name: Create /opt/bin before downloading docker-compose,https://old-galaxy.ansible.com/hp41/coreos-docker-compose,MIT,hp41,"name: Create /opt/bin before downloading docker-compose

Answer: file:
  path: /opt/bin
  state: directory
",0.8295983076095581,0.4101981558223093
250,"replace:
  path: /task19/Inventory/ec2.py
  regexp: '#!/usr/bin/env python'
  replace: '#!/usr/bin/python3'
",data/repos/sheikhaafaq/dynamic_inventory/tasks/main.yml,dynamic_inventory,32,name: Updating the shebang in ec2.py file,https://old-galaxy.ansible.com/sheikhaafaq/dynamic_inventory,,sheikhaafaq,"name: Updating the shebang in ec2.py file

Answer: lineinfile:
  dest: /home//ec2.py
  regexp: ''
  line: ''
",0.766159176826477,0.3171309825036632
251,"file: state=directory path=/opt/logstash/logs owner=root group=root
tags: ansible-logstash
",data/repos/mstrisoline/logstash-play/tasks/main.yml,logstash-play,16,name: Create Logstash Logging Dir,https://old-galaxy.ansible.com/mstrisoline/logstash-play,MIT,mstrisoline,"name: Create Logstash Logging Dir

Answer: become: true
file:
  path: /var/log/logstash
  owner: logstash
  group: logstash
  mode: 493
  state: directory
",0.8313506841659546,0.3321241665684438
252,"apt_repository:
  repo: ppa:nginx/stable
  state: present
  update_cache: true
register: nginx_ppa_added
when: nginx_ppa_use
",data/repos/raben2/nginx/tasks/setup-Ubuntu.yml,nginx,27,name: Add PPA for Nginx.,https://old-galaxy.ansible.com/raben2/nginx,LGPL-3.0-only,raben2,"name: Add PPA for Nginx.

Answer: apt_repository: repo='ppa:nginx/stable' state=present
when: nginx_apt_add_ppa
",0.8690289855003357,0.5410514158972172
253,"ansible.builtin.apt_repository:
  repo: deb https://download.docker.com/linux/  stable
  state: present
",data/repos/hugo_paredes/docker/tasks/main.yml,docker,8,name: Create the APT repository (),https://old-galaxy.ansible.com/hugo_paredes/docker,,hugo_paredes,"name: Create the APT repository ()

Answer: apt_repository:
  repo: deb [arch=amd64] https://packages.microsoft.com/repos/azure-cli/  main
  filename: azure-cli
  state: present
",0.8092717528343201,0.35711757818516887
254,"portage: package= state=present
changed_when: false
with_items:
- app-emulation/virtualbox
- app-emulation/virtualbox-additions
- app-emulation/virtualbox-guest-additions
when: enable_virtualbox|bool
tags:
- vagrant
",data/repos/weldpua2008/vagrant/tasks/install-gentoo.yml,vagrant,93,name: Install VirtualBox package,https://old-galaxy.ansible.com/weldpua2008/vagrant,MIT,weldpua2008,"name: Install VirtualBox package

Answer: apt:
  name: virtualbox-5.1
  update_cache: true
  cache_valid_time: 3600
  state: present
become: true
",0.7350441813468933,0.21282366666600488
255,"  to cache in case domain controller is not available is set to 4 or fewer logons
  MS only
win_regedit:
  path: HKLM:\Software\Microsoft\Windows Nt\Currentversion\Winlogon
  name: cachedlogonscount
  data: 1
  type: string
when: rule_2_3_7_6
tags:
- level2
- rule_2.3.7.6
- patch
",data/repos/mindpointgroup/windows_2016_cis/tasks/section02.yml,windows_2016_cis,744,name: SCORED | 2.3.7.6 | PATCH | L2 Ensure Interactive logon Number of previous logons,https://old-galaxy.ansible.com/mindpointgroup/windows_2016_cis,MIT,mindpointgroup,"name: SCORED | 2.3.7.6 | PATCH | L2 Ensure Interactive logon Number of previous logons
    required before unlocking is set to 1 or more
- name: SCORED | 2.3.7.6 | PATCH | L2 Ensure Interactive logon Number of previous
    logons required before unlocking is set to 1 or more
  win_regedit:
    path: HKLM:\Software\Microsoft\Windows\Currentversion\Policies\System
    name: NumPreviousLogons
    data: 1
    type: dword
when: rule_2_3_7_6
tags:
- level2
- rule_2.3.7.6
- patch
",0.8110937476158142,0.4260296631765206
256,"unarchive:
  src: /tmp//{{vault_app_name}}.zip
  remote_src: true
  dest: /usr/local/bin
  mode: u+rwx
  owner: vault
  creates: /usr/local/bin/vault
",data/repos/solutiondrive/vault/tasks/main.yml,vault,422,name: Unzip Vault Archive - 1.1.1,https://old-galaxy.ansible.com/solutiondrive/vault,,solutiondrive,"name: Unzip Vault Archive - 1.1.1

Answer: unarchive:
  src: /tmp/vault-1.1.1.zip
  dest: /opt/vault/{{ vault_version }}
  creates: /opt/vault/{{ vault_version }}/vault
  owner: root
  group: root
  remote_src: true
  keep_newer: true
  mode: 493
tags: install
",0.8146526217460632,0.41410033587750655
257,"include_vars: .yml
",data/repos/diodonfrost/amazon_codedeploy/tasks/main.yml,amazon_codedeploy,6477,name: Linux/Unix | Include OS specific variables.,https://old-galaxy.ansible.com/diodonfrost/amazon_codedeploy,"Apache-2.0-Short,Apache-2.0",diodonfrost,"name: Linux/Unix | Include OS specific variables.

Answer: include_vars:.yml
",0.8027564287185669,0.2021755465680347
258,"when: ansible_os_family == ""Debian""
apt:
  name: nginx
  state: present
notify:
- Start Nginx
tags: balancer
",data/repos/luizgama13/web_balancer/tasks/install.yml,web_balancer,14,name: Instala servidor Nginx no Debian 9,https://old-galaxy.ansible.com/luizgama13/web_balancer,,luizgama13,"name: Instala servidor Nginx no Debian 9

Answer: apt:
  name: nginx
",0.7600346207618713,0.3002986524111533
259,"pam_limits:
  domain: elasticsearch
  limit_type: '-'
  limit_item: nofile
  value: '65535'
",data/repos/jeduoliveira/elasticsearch/tasks/main.yml,elasticsearch,218,name: Set limits.conf,https://old-galaxy.ansible.com/jeduoliveira/elasticsearch,,jeduoliveira,"name: Set limits.conf limits

Answer: template: src=limits.conf dest=/etc/security/limits.d/limits.conf owner=root group=root
  mode=0644
",0.6714756488800049,0.17459610260360897
260,"include_vars: ''
with_first_found:
- files:
  - -.yml
  - .yml
  - .yml
  skip: true
  paths:
  - /vars
",data/repos/andrewrothstein/getenvoy/tasks/main.yml,getenvoy,68,name: resolve platform specific vars,https://old-galaxy.ansible.com/andrewrothstein/getenvoy,MIT,andrewrothstein,"name: resolve platform specific vars

Answer: include_vars: ''
with_first_found:
- files:
  - -.yml
  -.yml
  -.yml
  skip: true
  paths:
  - /vars
",0.9290918707847595,0.6683911668630979
261,"get_url:
  url: https://storage.googleapis.com/git-repo-downloads/repo
  dest: /usr/local/bin/repo
",data/repos/tkanemoto/gitrepo/tasks/main.yml,gitrepo,39,name: Download repo,https://old-galaxy.ansible.com/tkanemoto/gitrepo,,tkanemoto,"name: Download repo file

Answer: get_url:
  url: https://artifacts.elastic.co/downloads/beats/filebeat/filebeat-7.12.0-linux-x86_64.tar.gz
  dest: /tmp/filebeat-7.12.0-linux-x86_64.tar.gz
  mode: '0644'
tags:
- packages
",0.7705456018447876,0.2437017637304686
262,"become: true
yum:
  name: ''
  state: present
with_items:
- parallel
",data/repos/sbesson/ansible-role-analysis-tools/tasks/main.yml,ansible-role-analysis-tools,18,name: system packages | analysis utils,https://old-galaxy.ansible.com/sbesson/ansible-role-analysis-tools,,sbesson,"name: system packages | analysis utils

Answer: become: true
yum:
  name: ''
  state: present
with_items:
- parallel
",0.8645657300949097,0.5843627843944068
263,"become: true
ansible.builtin.apt:
  name: fish
  state: present
  update_cache: true
",data/repos/snowpoke/cozy_environment/tasks/main.yml,cozy_environment,16,name: Ensure that `fish` is installed,https://old-galaxy.ansible.com/snowpoke/cozy_environment,,snowpoke,"name: Ensure that `fish` is installed (if necessary).

Answer: package:
  name: fish
  state: present
when: ansible_distribution == 'Darwin'
",0.7525296211242676,0.3417964205384135
264,"apt_key:
  keyserver: hkp://keyserver.ubuntu.com:80
  id: E56151BF
  state: present
",data/repos/mrlesmithjr/mesosphere/tasks/debian.yml,mesosphere,29,name: debian | adding mesosphere repo key,https://old-galaxy.ansible.com/mrlesmithjr/mesosphere,,mrlesmithjr,"name: debian | adding mesosphere repo key

Answer: apt_key:
  url: https://packages.microsoft.com/keys/microsoft.asc
  state: present
when: ansible_distribution_release in ['bionic', 'xenial','stretch']
",0.7261257767677307,0.21365923271562762
265,"homebrew:
  name: vim
  state: present
register: vim_install_output
",data/repos/akshayjai1/ans_role_ivim/tasks/vim.yml,ans_role_ivim,16,name: install vim,https://old-galaxy.ansible.com/akshayjai1/ans_role_ivim,,akshayjai1,"name: install vim on debian based distros

Answer: become: true
apt:
  name: vim
  state: present
when: ansible_pkg_mgr == 'apt'
",0.7737005352973938,0.3568078542574914
266,"include_vars: .yml
tags: banco
",data/repos/leogiraldimg/mysql_server/tasks/install.yml,mysql_server,13,name: Inclui variaveis para distribuicoes Linux,https://old-galaxy.ansible.com/leogiraldimg/mysql_server,,leogiraldimg,"name: Inclui variaveis para distribuicoes Linux.

Answer: include_vars: ''
with_first_found:
-.yml
-.yml
- default.yml
",0.7342445850372314,0.15740852904033895
267,"include_tasks: install-debian.yml
when: os_family == ""Ubuntu/Debian""
",data/repos/tpboyle/mysql/tasks/main.yml,mysql,16,name: MySQL installation script has run (Debian-based distros).,https://old-galaxy.ansible.com/tpboyle/mysql,,tpboyle,"name: MySQL installation script has run (Debian-based distros).

Answer: set_fact:
  mariadb_server_install_result: true
",0.7330294847488403,0.1568686610057746
268,"shell: /usr/local/bin/pip install --allow-all-external  --allow-unverified
with_items: pip_pkgs
register: pip_result
changed_when: '''Requirement already satisfied'' not in pip_result.stdout'
",data/repos/msempere/rtbkit/tasks/install.yml,rtbkit,34,name: install graphite required components,https://old-galaxy.ansible.com/msempere/rtbkit,,msempere,"name: install graphite required components

Answer: pip: name= state=present
with_items: carbonpythoncarbon-relaygraphite-web
when: ansible_os_family == ""Debian""
",0.7249997854232788,0.26533615453635956
269,"file:
  path: /opt/app
  state: directory
",data/repos/leaddevops/git/tasks/install-git-amazon-linux.yml,git,33,name: create app dir,https://old-galaxy.ansible.com/leaddevops/git,,leaddevops,"name: create app dir

Answer: become: true
file: 'path='''' state=directory owner= group=

  '
",0.7682088017463684,0.24846618052050357
270,"command: freshclam
ignore_errors: true
",data/repos/bitfinity-nl/sec_clamav/tasks/main.yml,sec_clamav,23,name: Update clamav for the first time,https://old-galaxy.ansible.com/bitfinity-nl/sec_clamav,GPL-3.0-only,bitfinity-nl,"name: Update clamav for the first time

Answer: shell: /usr/sbin/clamav-update --init
changed_when: false
",0.7066420912742615,0.05925675998109884
271,"command: nrsysmond-config --set license_key=REPLACE_WITH_REAL_KEY
notify: restart nrsysmond
tags: install
",data/repos/jcdarwin/newrelic/tasks/newrelic_install.yml,newrelic,14,name: Set the new relic config,https://old-galaxy.ansible.com/jcdarwin/newrelic,,jcdarwin,"name: Set the new relic config directory to be checked out

Answer: git:
  repo: https://github.com/newrelic/newrelic-php5.git
  dest: /var/www/newrelic-php5
  update: false
  version: master
when: newrelic_php5_repo_checked_out.changed
",0.6996672749519348,0.0789804089208031
272,"ansible.builtin.service:
  name: consul
  state: started
  enabled: true
",data/repos/mullholland/consul/tasks/configure.yml,consul,130,name: configure | start consul,https://old-galaxy.ansible.com/mullholland/consul,"Apache-2.0-Short,Apache-2.0",mullholland,"name: configure | start consul

Answer: service:
  name: consul
  state: started
  enabled: true
when: consul_service_manage
",0.8157367706298828,0.4737226813837803
273,"group:
  name: loki
  state: present
become: true
tags:
- install
",data/repos/ohhfrancois/ansible_role_promtail_exporter/tasks/promtail.yml,ansible_role_promtail_exporter,13,name: Loki Promtail | create group,https://old-galaxy.ansible.com/ohhfrancois/ansible_role_promtail_exporter,"Apache-2.0-Short,Apache-2.0",ohhfrancois,"name: Loki Promtail | create group

Answer: group: name=loki  state=present
become: true
tags:
- loki
",0.8580691814422607,0.49846410823727705
274,"include_vars: ''
with_first_found:
- .yml
- default.yml
",data/repos/rahul0705/rtorrent/tasks/main.yml,rtorrent,180,name: Load service manager variables,https://old-galaxy.ansible.com/rahul0705/rtorrent,,rahul0705,"name: Load service manager variables

Answer: include_vars: ''
with_first_found:
-.yml
-.yml
tags:
- service
",0.8410422205924988,0.4155230008018556
275,"package:
  name: docker-ce=5:19.03.8~3-0~ubuntu-bionic
  state: present
become: true
",data/repos/ryezone_labs/docker/tasks/install_docker.yml,docker,115,name: Install docker engine,https://old-galaxy.ansible.com/ryezone_labs/docker,,ryezone_labs,"name: Install docker engine

Answer: ansible.builtin.package:
  name: docker
  state: present
",0.7500620484352112,0.4821031111407596
276,"shell: sysctl --system
become: true
",data/repos/raskosk/crio/tasks/setup-Debian.yml,crio,10,name: Reload Sysctl,https://old-galaxy.ansible.com/raskosk/crio,,raskosk,"name: Reload Sysctl

Answer: command: /bin/true
notify:
- reload sysctl.conf
- flush routes
",0.7266488075256348,0.16956662315254203
277,"command: mvn install chdir=/usr/local/indigokepler
",data/repos/indigo-dc/kepler/tasks/main.yml,kepler,90,name: compile indigokepler,https://old-galaxy.ansible.com/indigo-dc/kepler,"Apache-2.0-Short,Apache-2.0",indigo-dc,"name: compile indigokepler

Answer: command: make indigokepler
args:
  chdir: /home/{{ indigokepler_user }}/indigo-kepler/
  creates: /home/{{ indigokepler_user }}/indigo-kepler/bin/indigo-kepler.py
",0.796943724155426,0.15251627840814708
