,license,org_name,download_count,input,repo_name,path,output,download_link,starcoder-response,codebertscore,bleuscore
1095,,solutiondrive,313,name: Add Users to Organisations.,grafana,data/repos/solutiondrive/grafana/tasks/configure-organisations.yml,"uri:
  url: '{{ grafana_setup_protocol }}://{{ grafana_setup_host }}:{{ grafana_setup_port
    }}/api/orgs//users'
  method: POST
  user: admin
  password: admin
  body: '{ ""loginOrEmail"":"""", ""role"": """"}'
  force_basic_auth: true
  body_format: json
ignore_errors: true
",https://old-galaxy.ansible.com/solutiondrive/grafana,"name: Add Users to Organisations.

Answer: shell: ""ag --ignore=.git --ignore=.svn --ignore=.hg --ignore=.DS_Store --ignore=node_modules\
  \ --ignore=bower_components --ignore=.cache --ignore=.sass-cache --ignore=.nyc_output\
  \ --ignore=.gitconfig --ignore=.editorconfig --ignore=.eslintignore --ignore=.eslintrc.js\
  \ --ignore=.eslintignore --ignore=.stylelintrc.js --ignore=.prettierrc.js --ignore=.gitattributes\
  \ --ignore=.gitignore --ignore=.env --ignore=.env.example --ignore=.env.development\
  \ --ignore=.env.test --ignore=.env.production --ignore=.env.test --ignore=.env.development\
  \ --ignore=.env.test --ignore=.env.production --ignore=.env.test --ignore=.env.development\
  \ --ignore=.env.test --ignore=.env.development --ignore=.env.test --ignore=.env.production\
  \ --ignore=.env.test --ignore=.env.development --ignore=.env.test --ignore=.env.production\
  \ --ignore=.env.test --ignore=.env.development --ignore=.env.test --ignore=.env.production\
  \ --ignore=.env.test --ignore=.env.development --ignore=.env.test --ignore=.env.production\
  \ --ignore=.env.test --ignore=.env.production --ignore=.env.test --ignore=.env.production\
  \ --ignore=.env.test --ignore=.env.production --ignore=.env.test --ignore=.env.production\
  \ --ignore=.env.test --ignore=.env.production --ignore=.env.test --ignore=.env.production\
  \ --ignore=.env.test --ignore=.env.production --ignore=.env.test --ignore=.env.production\
  \ --ignore=.env.test --ignore=.env.production --ignore=.env.test --ignore=.env.production\
  \ --ignore=.env.test --ignore=.env.production --ignore=.env.test --ignore=.env.production\
  \ --ignore=.env.test --ignore=.env.production --ignore=.env.test --ignore=.env.production\
  \ --ignore=.env.test --ignore=.env.production --ignore=.env.test --ignore=.env.production\
  \ --ignore=.env.test --ignore=.env.production --ignore=.env.test --ignore=.env.production\
  \ --ignore=.env.test --ignore=.env.production --ignore=.env.test --ignore=.env.production\
  \ --ignore=.env.test --ignore=.env.production --ignore=.env.test --ignore=.env.production\
  \ --ignore=.env.test --ignore=.env.production --ignore=.env.test --ignore=.env.production\
  \ --ignore=.env.test --ignore=.env.production --ignore=.env.test --ignore=.env.production\
  \ --ignore=.env.test --ignore=.env.production --ignore=.env.test --ignore=.env.production\
  \ --ignore=.env.test --ignore=.env.production --ignore=.env.test --ignore=.env.production\
  \ --ignore=.env.test --ignore=.env.production --ignore=.env.test --ignore=.env.production\
  \ --ignore=.env.test --ignore=.env.production --ignore=.env.test --ignore=.env.production\
  \ --ignore=.env.test --ignore=.env.production --ignore=.env.test --ignore=.env.production\
  \ --ignore=.env.test --ignore=.env.production --ignore=.env.test --ignore=.env.production\
  \ --ignore=.env.test --ignore=.env.production --ignore=.env.test --ignore=.env.production\
  \ --ignore=.env.test --ignore=.env.production --ignore=.env.test --ignore=.env.production\
  \ --ignore=.env.test --ignore=.env.production --ignore=.env.test --ignore=.env.production\
  \ --ignore=.env.test --ignore=.env.production --ignore=.env.test --ignore=.env.production\
  \ --ignore=.env.test --ignore=.env.production --ignore=.env.test --ignore=.env.production\
  \ --ignore=.env.test --ignore=.env.production --ignore=.env.test --ignore=.env.production\
  \ --ignore=.env.test --ignore=.env.production --ignore=.env.test --ignore=.env.production\
  \ --ignore=.env.test --ignore=.env.production --",0.5889266133308411,0.010488595457060108
1096,MIT,rhythmictech,1799,name: ensure binutils is installed,ansible_role_efs_utils,data/repos/rhythmictech/ansible_role_efs_utils/tasks/setup-Debian.yml,"apt:
  name: binutils
tags:
- efs-utils
",https://old-galaxy.ansible.com/rhythmictech/ansible_role_efs_utils,"name: ensure binutils is installed

Answer: package:
  name: binutils
  state: present
",0.7619063258171082,0.28098431623404235
1097,MIT,tallannder,25,name: Ubuntu-14 | pip - Install Packages,ansible,data/repos/tallannder/ansible/tasks/Ubuntu-14.yml,"pip:
  name: ''
  state: latest
with_items:
- paramiko
- PyYAML
- Jinja2
- httplib2
- simplejson
- six
- redis
- boto
- pycrypto
",https://old-galaxy.ansible.com/tallannder/ansible,"name: Ubuntu-14 | pip - Install Packages

Answer: ansible.builtin.apt:
  name: ''
  state: present
  dpkg_options: force-confnew,force-confdef
  autoclean: true
  autoremove: true
  update_cache: true
  cache_valid_time: 3600
vars:
  packages:
  - python3-pip
",0.6609529852867126,0.16286941287819648
1098,GPL-3.0-only,lip-computing,39,name: Install OpenStack neutron packages.,os-controller,data/repos/lip-computing/os-controller/tasks/neutron.yml,"yum: name= state=latest
with_items:
- openstack-neutron
- openstack-neutron-ml2
- openstack-neutron-openvswitch
- python-neutronclient
",https://old-galaxy.ansible.com/lip-computing/os-controller,"name: Install OpenStack neutron packages.

Answer: apt:
  name: neutron-server=14.0.0 neutron-plugin-ml2=14.0.0
  state: present
",0.758563756942749,0.3403039130954343
1099,GPL-3.0-only,zwischenloesung,18,name: Install helper script,ansible-acme-tiny-setup,data/repos/zwischenloesung/ansible-acme-tiny-setup/tasks/main.yml,"template:
  src: acme-control.sh.j2
  dest: '{{ acme__bin_dir }}/acme-control.sh'
  owner: root
  group: root
  mode: '0755'
",https://old-galaxy.ansible.com/zwischenloesung/ansible-acme-tiny-setup,"name: Install helper script

Answer: template:
  src: install-check-mk-agent.sh.j2
  dest: /opt/check-mk-free-2.0.0p23/install-check-mk-agent.sh
  owner: root
  group: root
  mode: 493
when: not install_check_mk_server.stat.exists
",0.8178467750549316,0.32798715758352426
1100,BSD-3-Clause,openwisp,157,name: Show webhook endpoint and webook auth token to use in OpenWISP,wireguard_openwisp,data/repos/openwisp/wireguard_openwisp/tasks/complete.yml,"debug:
  msg:
  - Set the following parametrers in https://{{ inventory_hostname }}/admin/config/vpn/false/change/
  - 'Webhook Endpoint: https://:8081/trigger-update'
  - 'Webhook AuthToken: false'
tags:
- molecule-idempotence-notest
",https://old-galaxy.ansible.com/openwisp/wireguard_openwisp,"name: Show webhook endpoint and webook auth token to use in OpenWISP

Answer: debug:
  msg: 'Webhook endpoint:

    '
when: openwisp_webhook_enabled
",0.7157450318336487,0.22240409504206654
1101,,f500,214,name: install xdebug,php_xdebug,data/repos/f500/php_xdebug/tasks/main.yml,"apt: pkg='-xdebug' state=present
",https://old-galaxy.ansible.com/f500/php_xdebug,"name: install xdebug

Answer: apt:
  name: ''
  state: present
with_items:
- php5-xdebug
when: php_enable_xdebug|default(False)
",0.7790762186050415,0.15846840066650034
1102,MIT,andrewrothstein,769,name: configuring docker access for the root user...,docker-registry,data/repos/andrewrothstein/docker-registry/tasks/standalone_ssl.yml,"become: true
become_user: root
with_items:
- f: '{{docker_registry_ssl_standalone_path}}/{{ansible_fqdn}}.crt'
  t: cert.pem
  m: '0600'
- f: '{{docker_registry_ssl_standalone_path}}/{{ansible_fqdn}}.key'
  t: key.pem
  m: '0400'
copy:
  src: ''
  dest: /etc/docker-registry/pki/
  mode: ''
",https://old-galaxy.ansible.com/andrewrothstein/docker-registry,"name: configuring docker access for the root user...

Answer: become: true
become_user: root
with_items:
- f: '{{docker_registry_pki_dir}}/{{ansible_fqdn}}.crt'
  t: cert.pem
  m: '0600'
- f: '{{docker_registry_pki_dir}}/{{ansible_fqdn}}.key'
  t: key.pem
  m: '0400'
copy:
  src: ''
  dest: /etc/docker-registry/pki/
  mode: ''
",0.9449344873428345,0.7792471757541556
1103,MIT,telus,106,name: Upload Config | nginx | taiga,taiga,data/repos/telus/taiga/tasks/configure-external.yml,"template:
  src: etc/nginx/sites-available/taiga.conf
  dest: /etc/nginx/sites-available/taiga.conf
  owner: root
  group: wcadmin
  mode: 436
notify: Reload Service | nginx
tags:
- configuration
- template-configuration
- nginx
",https://old-galaxy.ansible.com/telus/taiga,"name: Upload Config | nginx | taiga-back

Answer: template:
  src: templates/config/nginx/taiga-back.conf.j2
  dest: /etc/nginx/conf.d/taiga-back.conf
  owner: root
  group: root
  mode: 420
notify: Reload Nginx | taiga-back
tags:
- configuration
- template-configuration
- nginx
- taiga
- taiga-back
",0.8792697787284851,0.5781003768127668
1104,BSD-3-Clause,lennertmertens,135,name: Add | Add OU's,389ds,data/repos/lennertmertens/389ds/tasks/configure.yml,"ldap_entry:
  dn: ""ou=,dc={{ dirsrv_fqdn.split('.')[-2] | default(389)\_}},dc={{ dirsrv_fqdn.split('.')[-1]\
    \ }}""
  objectClass: organizationalUnit
  state: present
  params: '{''server_uri'': ''ldap://{{ dirsrv_fqdn }}/'', ''bind_dn'': ''{{ dirsrv_rootdn
    }}'', ''bind_pw'': ''{{ dirsrv_password }}''}'
with_items:
- People
- Groups
tags:
- 389ds
- config
",https://old-galaxy.ansible.com/lennertmertens/389ds,"name: Add | Add OU's

Answer: ldap_entry:
  server_uri: ldap://localhost
  start_tls: true
  bind_dn: cn=admin,dc=example,dc=com
  bind_pw: MySecretPassword
  validate_certs: false
  dn: ou=,dc=example,dc=com
  objectClass: organizationalUnit
loop:
- users
- groups
loop_control:
  loop_var: ou
",0.7304756045341492,0.3586828756434511
1105,,openstack-ansible-galaxy,30,name: 'openstack_heat.tasks.packages_debian: Install python openstackclient',openstack-heat,data/repos/openstack-ansible-galaxy/openstack-heat/tasks/packages_debian.yml,"apt:
  name: python-openstackclient
  state: present
",https://old-galaxy.ansible.com/openstack-ansible-galaxy/openstack-heat,"name: 'openstack_heat.tasks.packages_debian: Install python openstackclient'

Answer: apt:
  name: python-openstackclient
  state: present
",0.8710458278656006,0.37446954919499265
1106,"Apache-2.0-Short,Apache-2.0",brucellino,17,name: Ensure that keys dir is present,cvmfs_client_2-2,data/repos/brucellino/cvmfs_client_2-2/tasks/config-guest.yml,"file:
  path: /etc/cvmfs/keys/africa-grid.org/
  state: directory
",https://old-galaxy.ansible.com/brucellino/cvmfs_client_2-2,"name: Ensure that keys dir is present

Answer: file:
  path: /etc/ssh/keys
  state: directory
  owner: root
  group: root
  mode: 448
",0.7838347554206848,0.31741089016760327
1107,,micko920,22,name: Set the PID_1 fact,role_firewall,data/repos/micko920/role_firewall/tasks/is_systemd.yml,"set_fact:
  systemd_pid_1: true
when:
- ansible_system is match(""Linux"")
- PID_1_EXE.stat.islnk is defined and PID_1_EXE.stat.islnk
- PID_1_EXE.stat.lnk_target|basename is match(""systemd"")
",https://old-galaxy.ansible.com/micko920/role_firewall,"name: Set the PID_1 fact

Answer: set_fact:
  systemd_pid_1: /run/systemd/system/containerd.service/containerd.pid
when: containerd_platform == ""systemd""
",0.7477461099624634,0.32628113755701327
1108,GPL-3.0-only,yasirsharif,18,name: Install packages without gpg check,ansible_my_fedora,data/repos/yasirsharif/ansible_my_fedora/tasks/main.yml,"become: true
tags:
- localinistall
- never
ansible.builtin.dnf:
  name: ''
  state: present
  disable_gpg_check: true
",https://old-galaxy.ansible.com/yasirsharif/ansible_my_fedora,"name: Install packages without gpg check

Answer: ansible.builtin.apt:
  name: ''
  state: present
  dpkg_options: force-confnew,force-confdef
  autoclean: true
  autoremove: true
  update_cache: true
  cache_valid_time: 3600
vars:
  packages:
  - apt-transport-https
  - software-properties-common
",0.7576239705085754,0.2665253969545398
1109,MIT,cheetahfox,22,name: Install common software packages for 22.04,common_ansible,data/repos/cheetahfox/common_ansible/tasks/main.yml,"when: ansible_distribution == ""Ubuntu"" and ansible_distribution_release == ""jammy""
apt:
  name:
  - python3
  - python3-pip
  - vim
  - nmon
  - mbuffer
  - htop
  - iotop
  - pbzip2
  - ipcalc
  - linux-generic-hwe-22.04
  - traceroute
  - wireguard
  - net-tools
  - fatrace
  state: present
tags:
- common
",https://old-galaxy.ansible.com/cheetahfox/common_ansible,"name: Install common software packages for 22.04

Answer: ansible.builtin.package:
  name:
  - apt-transport-https
  - ca-certificates
  - curl
  - gnupg-agent
  - software-properties-common
  state: present
",0.7690637111663818,0.2793588974489774
1110,,sendinblue,12,name: Print message,hello_world,data/repos/sendinblue/hello_world/tasks/main.yml,"debug:
  msg: Hello World!
",https://old-galaxy.ansible.com/sendinblue/hello_world,"name: Print message when installing

Answer: debug:
  msg:
  - '--------------------------------------------------------------------'
  - Installing coturn...
  - '--------------------------------------------------------------------'
when: not coturn_installed.stat.exists
",0.676954448223114,0.051070115388798173
1111,,mohit_jangir,31,name: Download Hadoop Software,hadoop_hdfs_mapreduce_multi_node_cluster,data/repos/mohit_jangir/hadoop_hdfs_mapreduce_multi_node_cluster/hadoop_client/tasks/main.yml,"get_url:
  url: https://archive.apache.org/dist/hadoop/core/hadoop-1.2.1/hadoop-1.2.1-1.x86_64.rpm
  dest: /root/hadoop.rpm
",https://old-galaxy.ansible.com/mohit_jangir/hadoop_hdfs_mapreduce_multi_node_cluster,"name: Download Hadoop Software

Answer: get_url: url=http://archive.apache.org/dist/hadoop/common/{{ hadoop_version }}/hadoop-{{
  hadoop_version }}.tar.gz dest=/usr/local/src/hadoop-{{ hadoop_version }}.tar.gz
",0.8674389719963074,0.3552033824117828
1112,MIT,nsg,22,name: Prepare roles versioned with rev,galaxy,data/repos/nsg/galaxy/tasks/main.yml,"local_action: shell mkdir -p /tmp/ansible-roles/versions/
with_items: galaxy_roles
changed_when: false
when: item.rev is defined
",https://old-galaxy.ansible.com/nsg/galaxy,"name: Prepare roles versioned with revdep

Answer: ansible.builtin.include_tasks: prepare_roles_versioned.yml
when:
- ansible_facts['distribution'] == ""Ubuntu""
- galaxy_version_manage
",0.7276214957237244,0.2677334076403495
1113,MIT,georgenalen,44,name: 'SCORED | 18.8.5.2 | PATCH | (NG) Ensure ''Turn On Virtualization Based Security:,windows_2016_cis,data/repos/georgenalen/windows_2016_cis/tasks/section18.yml,"  Select Platform Security Level'' is set to ''Secure Boot and DMA Protection'''
win_regedit:
  path: HKLM:\SOFTWARE\Policies\Microsoft\Windows\DeviceGuard
  name: RequirePlatformSecurityFeatures
  data: 3
  type: dword
when:
- rule_18_8_5_2
- ansible_windows_domain_role == ""Member server""
tags:
- nextgen-domaincontroller
- nextgen-memberserver
- rule_18.8.5.2
- patch
",https://old-galaxy.ansible.com/georgenalen/windows_2016_cis,"name: 'SCORED | 18.8.5.2 | PATCH | (NG) Ensure ''Turn On Virtualization Based Security:

Answer:   Require UEFI Secure Boot'' is set to Enabled'
win_regedit:
  path: HKLM:\SOFTWARE\Policies\Microsoft\Windows\DeviceGuard
  name: RequireUEFISecureBoot
  data: 1
  type: dword
when: rule_18_8_5_2
tags:
- level1
- level2
- rule_18.8.5.2
- patch
",0.8521786332130432,0.595041778573975
1114,,tunght13488,21,name: Include OS-specific variables.,buildpack-deps,data/repos/tunght13488/buildpack-deps/tasks/main.yml,"include_vars: .yml
",https://old-galaxy.ansible.com/tunght13488/buildpack-deps,"name: Include OS-specific variables.

Answer: include_vars:.yml
",0.8165240287780762,0.24424036427680473
1115,"Apache-2.0-Short,Apache-2.0",jason_zhang9309,39,name: assert changed is true,huaweicloud_ansible_modules,data/repos/jason_zhang9309/huaweicloud_ansible_modules/tests/integration/targets/hwc_evs_disk/tasks/main.yml,"assert:
  that: result is changed
",https://old-galaxy.ansible.com/jason_zhang9309/huaweicloud_ansible_modules,"name: assert changed is true

Answer: assert:
  that:
  - result.changed == true
",0.8271159529685974,0.35333125507423246
1116,,insanity54,20,name: create ufw exception for mosh,base,data/repos/insanity54/base/tasks/main.yml,"community.general.ufw:
  rule: allow
  port: 60000:61000
  proto: udp
",https://old-galaxy.ansible.com/insanity54/base,"name: create ufw exception for mosh

Answer: ansible.builtin.lineinfile:
  path: /etc/ufw/before.rules
  line: '# allow mosh'
  create: true
  mode: '0644'
when:
- ansible_os_family == ""Debian""
- ufw_allow_mosh
",0.6831528544425964,0.094126108759409
1117,,jumperfly,117,name: Create service files,kubernetes_master,data/repos/jumperfly/kubernetes_master/tasks/base-config.yml,"template:
  src: .service.j2
  dest: /etc/systemd/system/.service
loop: kube-apiserverkube-controller-managerkube-scheduler
",https://old-galaxy.ansible.com/jumperfly/kubernetes_master,"name: Create service files

Answer: ansible.builtin.template:
  src: ''
  dest: ''
  owner: root
  group: root
  mode: '0644'
loop:
- src: octoprint.service.j2
  dest: /etc/systemd/system/octoprint.service
- src: octoprint.service.d/override.conf.j2
  dest: /etc/systemd/system/octoprint.service.d/override.conf
register: service_file
",0.7696451544761658,0.24085208295882135
1118,MIT,rosslopez,15,name: start docker,docker_ubuntu,data/repos/rosslopez/docker_ubuntu/tasks/main.yml,"service:
  name: docker
  state: started
",https://old-galaxy.ansible.com/rosslopez/docker_ubuntu,"name: start docker

Answer: service:
  name: docker
  state: started
",0.8815667033195496,0.5850309301310191
